#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
 84.02	-2678.142	-4525.784	 3629.525	  11.590	 382.443	1.988	    24.326	   215.124	  1217.989	     0.000	     0.000	     1.000	     1.854	     0.021	    73.297	    73.318
 85.02	-2678.352	-4526.085	 3629.646	  11.960	 391.364	2.100	    24.039	   213.009	  1236.712	     0.000	     0.000	     1.000	     1.867	     0.063	    72.878	    72.941
 86.02	-2678.568	-4526.394	 3629.766	  12.338	 400.439	2.218	    23.720	   210.895	  1255.573	     0.000	     0.000	     1.000	     1.881	     0.105	    72.459	    72.564
 87.02	-2678.790	-4526.711	 3629.886	  12.723	 409.670	2.341	    23.370	   208.780	  1274.574	     0.000	     0.000	     1.000	     1.895	     0.021	    72.041	    72.061
 88.02	-2679.018	-4527.035	 3630.007	  13.117	 419.063	2.470	    22.990	   206.665	  1293.715	     0.000	     0.000	     1.000	     1.909	     0.063	    71.622	    71.684
 89.02	-2679.252	-4527.366	 3630.127	  13.518	 428.621	2.605	    22.584	   204.550	  1312.997	     0.000	     0.000	     1.000	     1.924	     0.105	    71.203	    71.308
 90.02	-2679.493	-4527.706	 3630.247	  13.928	 438.350	2.746	    22.151	   202.435	  1332.421	     0.000	     0.000	     1.000	     1.939	     0.021	    70.785	    70.806
 91.02	-2679.740	-4528.053	 3630.366	  14.346	 448.253	2.893	    21.694	   200.320	  1351.988	     0.000	     0.000	     1.000	     1.954	     0.063	    70.368	    70.430
 92.02	-2679.995	-4528.409	 3630.485	  14.772	 458.334	3.047	    21.215	   198.205	  1371.700	     0.000	     0.000	     1.000	     1.970	     0.104	    69.951	    70.056
 93.02	-2680.255	-4528.773	 3630.604	  15.206	 468.598	3.207	    20.715	   196.090	  1391.558	     0.000	     0.000	     1.000	     1.986	     0.021	    69.536	    69.557
 94.02	-2680.523	-4529.145	 3630.722	  15.649	 479.049	3.374	    20.196	   193.975	  1411.562	     0.000	     0.000	     1.000	     2.003	     0.062	    69.122	    69.184
 95.02	-2680.798	-4529.526	 3630.840	  16.101	 489.690	3.547	    19.660	   191.861	  1431.714	     0.000	     0.000	     1.000	     2.020	     0.103	    68.709	    68.812
 96.02	-2681.080	-4529.915	 3630.956	  16.561	 500.525	3.728	    19.109	   189.746	  1452.016	     0.000	     0.000	     1.000	     2.037	     0.020	    68.298	    68.319
 97.02	-2681.370	-4530.313	 3631.072	  17.031	 511.556	3.917	    18.545	   187.631	  1472.467	     0.000	     0.000	     1.000	     2.054	     0.062	    67.888	    67.950
